LOCATION,USER_ID,PRODUCT_DATE,INDUSTRY,PRODUCT_ID
US,12747,20/12/2016,American Express,SC127 
US,12747,05/08/2016,American Express,SC127 
US,12751,20/07/2016,American Express,SW148 
US,12751,20/12/2016,American Express,SW148 
US,12751,10/09/2016,American Express,SW148 
US,12759,20/09/2016,VISA,SC127 
US,12759,07/02/2016,VISA,SC127 
US,12759,19/04/2016,VISA,SC127 
US,12759,10/03/2016,VISA,SC127 
IT,12767,15/06/2016,Master Card,SW406 
IT,12767,10/05/2016,Master Card,SW406 
IT,12767,30/03/2016,Master Card,SW406 
IT,12767,27/03/2016,Master Card,SW406 
IT,12771,15/07/2016,JCB,SC394 
IT,12771,12/12/2016,JCB,SC394 
IT,12771,07/04/2016,JCB,SC394 
IT,12775,12/12/2016,VISA,NC232 
IT,12775,25/12/2016,VISA,NC232 
IT,12775,12/12/2016,VISA,NC232 
IT,12779,05/08/2016,American Express,NE307 
IT,12787,10/03/2016,JCB,SC130 
IT,12791,27/07/2016,Master Card,SE334 
IT,12791,27/12/2016,Master Card,SE334 
IT,12795,20/09/2016,American Express,SC130 
IT,12819,22/10/2016,Master Card,SE337 
IT,12823,19/12/2016,VISA,NC292 
IT,12823,27/09/2016,VISA,NC292 
IT,12823,20/12/2016,VISA,NC292 
IT,12823,03/12/2016,VISA,NC292 
IT,12827,25/12/2016,VISA,NE373 
IT,12827,05/08/2016,VISA,NE373 
IT,12827,20/06/2016,VISA,NE373 
IT,12827,20/12/2016,VISA,NE373 
ES,12835,19/12/2016,American Express,SE403 
ES,12835,10/07/2016,American Express,SE403 
ES,12835,07/03/2016,American Express,SE403 
ES,12835,29/05/2016,American Express,SE403 
ES,12835,23/07/2016,American Express,SE403 
IT,12839,25/04/2016,Discover,SW280 
IT,12839,05/08/2016,Discover,SW280 
IT,12839,20/12/2016,Discover,SW280 
IT,12839,07/04/2016,Discover,SW280 
IT,12847,10/07/2016,JCB,NE367 
IT,12847,20/09/2016,JCB,NE367 
IT,12847,19/05/2016,JCB,NE367 
IT,12851,12/12/2016,Diners Club,NC100 
IT,12859,27/02/2016,VISA,SC193 
ES,12863,25/01/2016,Diners Club,NW184 
ES,12863,03/03/2016,Diners Club,NW184 
IT,12867,27/02/2016,JCB,SE337 
IT,12867,10/08/2016,JCB,SE337 
IT,12867,19/12/2016,JCB,SE337 
IT,12867,05/08/2016,JCB,SE337 
IT,12867,27/03/2016,JCB,SE337 
ES,12871,07/03/2016,Diners Club,SE397 
ES,12871,27/03/2016,Diners Club,SE397 
ES,12871,25/01/2016,Diners Club,SE397 
ES,12871,20/12/2016,Diners Club,SE397 
ES,12871,20/08/2016,Diners Club,SE397 
ES,12871,25/04/2016,Diners Club,SE397 
ES,12879,20/11/2016,Discover,SW142 
ES,12879,20/06/2016,Discover,SW142 
IT,12883,09/09/2016,American Express,WE286 
IT,12891,23/07/2016,JCB,NW313 
IT,12891,25/04/2016,JCB,NW313 
IT,12895,27/10/2016,VISA,SC328 
IT,12895,10/08/2016,VISA,SC328 
IT,12895,20/09/2016,VISA,SC328 
FR,12903,12/12/2016,JCB,SC328 
IT,12907,20/06/2016,VISA,SC124 
IT,12907,12/12/2016,VISA,SC124 
IT,12907,05/01/2016,VISA,SC124 
AU,12911,30/05/2016,Diners Club,NW379 
AU,12911,30/11/2016,Diners Club,NW379 
AU,12911,20/11/2016,Diners Club,NW379 
IT,12915,12/12/2016,Discover,WE415 
IT,12923,09/10/2016,Master Card,WE157 
IT,12923,15/06/2016,Master Card,WE157 
IT,12923,09/10/2016,Master Card,WE157 
ES,12927,12/08/2016,Master Card,SW412 
IT,12931,22/10/2016,JCB,SE403 
IT,12935,19/05/2016,JCB,WE355 
IT,12935,07/04/2016,JCB,WE355 
IT,12935,27/02/2016,JCB,WE355 
IT,12935,20/09/2016,JCB,WE355 
IT,12935,03/01/2016,JCB,WE355 
IT,12939,22/10/2016,VISA,SE136 
IT,12939,12/12/2016,VISA,SE136 
IT,12939,30/07/2016,VISA,SE136 
IT,12943,12/12/2016,JCB,SW277 
IT,12943,25/01/2016,JCB,SW277 
IT,12943,27/02/2016,JCB,SW277 
IT,12943,20/12/2016,JCB,SW277 
AU,12951,05/01/2016,Diners Club,NC361 
AU,12951,19/04/2016,Diners Club,NC361 
AU,12951,20/02/2016,Diners Club,NC361 
AU,12951,01/07/2016,Diners Club,NC361 
AU,12955,19/04/2016,Diners Club,RP253 
AU,12955,20/11/2016,Diners Club,RP253 
AU,12975,27/10/2016,Master Card,RP319 
AU,12975,19/05/2016,Master Card,RP319 
AU,12975,15/06/2016,Master Card,RP319 
AU,12975,05/08/2016,Master Card,RP319 
IT,12983,05/08/2016,JCB,RP385 
IT,12983,09/10/2016,JCB,RP385 
IT,12983,22/10/2016,JCB,RP385 
IT,12983,15/06/2016,JCB,RP385 
IT,12983,10/05/2016,JCB,RP385 
IT,12987,16/12/2016,JCB,SC196 
IT,12987,25/04/2016,JCB,SC196 
IT,12987,25/01/2016,JCB,SC196 
AU,12999,19/04/2016,VISA,RP385 
IT,13007,20/09/2016,JCB,SW145 
IT,13007,20/08/2016,JCB,SW145 
IT,13007,30/03/2016,JCB,SW145 
CA,13019,19/12/2016,JCB,NW313 
CA,13019,05/08/2016,JCB,NW313 
IT,13027,16/12/2016,American Express,RP385 
IT,13027,05/08/2016,American Express,RP385 
IT,13027,12/12/2016,American Express,RP385 
UK,13031,27/02/2016,JCB,SE205 
UK,13031,07/02/2016,JCB,SE205 
AU,13039,20/09/2016,Diners Club,NW247 
AU,13039,10/03/2016,Diners Club,NW247 
AU,13039,19/04/2016,Diners Club,NW247 
AU,13039,10/05/2016,Diners Club,NW247 
UK,13051,07/03/2016,Diners Club,SW211 
UK,13051,01/04/2016,Diners Club,SW211 
UK,13051,27/09/2016,Diners Club,SW211 
DE,13055,27/07/2016,VISA,RP319 
DE,13055,05/08/2016,VISA,RP319 
IT,13059,19/05/2016,American Express,NW316 
IT,13059,15/12/2016,American Express,NW316 
IT,13063,03/12/2016,VISA,SC199 
IT,13063,30/03/2016,VISA,SC199 
IT,13063,27/07/2016,VISA,SC199 
IT,13063,05/08/2016,VISA,SC199 
UK,13079,25/01/2016,Discover,NC292 
UK,13079,29/04/2016,Discover,NC292 
UK,13079,09/10/2016,Discover,NC292 
AU,13087,10/03/2016,Diners Club,NC427 
AU,13087,30/05/2016,Diners Club,NC427 
AU,13087,09/10/2016,Diners Club,NC427 
AU,13087,20/06/2016,Diners Club,NC427 
AU,13087,20/07/2016,Diners Club,NC427 
DE,13099,27/09/2016,Diners Club,NE178 
DE,13099,19/05/2016,Diners Club,NE178 
DE,13099,10/03/2016,Diners Club,NE178 
DE,13099,03/11/2016,Diners Club,NE178 
AU,13103,20/09/2016,American Express,SW346 
AU,13103,05/08/2016,American Express,SW346 
ES,13115,10/09/2016,Diners Club,WE355 
ES,13115,09/10/2016,Diners Club,WE355 
ES,13115,22/10/2016,Diners Club,WE355 
ES,13115,19/05/2016,Diners Club,WE355 
ES,13115,05/08/2016,Diners Club,WE355 
UK,13119,05/08/2016,Diners Club,WE220 
UK,13119,20/12/2016,Diners Club,WE220 
UK,13119,19/12/2016,Diners Club,WE220 
UK,13123,27/09/2016,JCB,SW214 
UK,13123,27/02/2016,JCB,SW214 
UK,13123,20/08/2016,JCB,SW214 
UK,13123,23/07/2016,JCB,SW214 
UK,13123,03/11/2016,JCB,SW214 
UK,13127,14/11/2016,VISA,SC388 
UK,13127,10/07/2016,VISA,SC388 
UK,13127,30/05/2016,VISA,SC388 
UK,13131,05/08/2016,JCB,WE421 
UK,13131,27/03/2016,JCB,WE421 
UK,13131,10/07/2016,JCB,WE421 
UK,13131,20/02/2016,JCB,WE421 
IT,13135,27/09/2016,Master Card,SW145 
IT,13139,07/03/2016,Discover,NW310 
IT,13139,10/07/2016,Discover,NW310 
IT,13139,23/07/2016,Discover,NW310 
AU,13147,20/07/2016,Diners Club,NE301 
AU,13147,27/03/2016,Diners Club,NE301 
AU,13147,03/12/2016,Diners Club,NE301 
IT,13155,10/08/2016,JCB,WE355 
IT,13155,07/02/2016,JCB,WE355 
IT,13155,10/08/2016,JCB,WE355 
CA,13163,10/05/2016,VISA,NC427 
CA,13163,20/11/2016,VISA,NC427 
CA,13163,20/12/2016,VISA,NC427 
CA,13163,09/04/2016,VISA,NC427 
CA,13163,05/08/2016,VISA,NC427 
IT,13167,10/03/2016,JCB,SC256 
IT,13167,19/12/2016,JCB,SC256 
IT,13167,12/12/2016,JCB,SC256 
ES,13171,25/01/2016,VISA,SW274 
ES,13171,09/10/2016,VISA,SW274 
IT,13175,27/09/2016,VISA,WE220 
IT,13175,20/12/2016,VISA,WE220 
IT,13175,25/01/2016,VISA,WE220 
IT,13175,05/08/2016,VISA,WE220 
FR,13187,27/02/2016,Diners Club,NW310 
FR,13187,07/04/2016,Diners Club,NW310 
IT,13191,15/01/2016,VISA,SE268 
IT,13191,05/08/2016,VISA,SE268 
IT,13191,30/05/2016,VISA,SE268 
IT,13191,25/04/2016,VISA,SE268 
IT,13195,20/07/2016,Discover,SE139 
IT,13195,27/02/2016,Discover,SE139 
IT,13195,10/02/2016,Discover,SE139 
IT,13195,05/08/2016,Discover,SE139 
IT,13195,05/01/2016,Discover,SE139 
IT,13195,20/12/2016,Discover,SE139 
IT,13195,05/08/2016,Discover,SE139 
FR,13199,20/12/2016,JCB,SC388 
FR,13199,10/07/2016,JCB,SC388 
FR,13199,27/09/2016,JCB,SC388 
IT,13203,30/11/2016,Diners Club,WE157 
IT,13207,15/12/2016,Diners Club,NW313 
IT,13207,05/08/2016,Diners Club,NW313 
IT,13207,05/08/2016,Diners Club,NW313 
ES,13235,27/03/2016,JCB,NC424 
ES,13235,20/04/2016,JCB,NC424 
ES,13243,22/10/2016,American Express,SC196 
ES,13243,20/09/2016,American Express,SC196 
AU,13247,20/09/2016,VISA,NW379 
AU,13247,27/10/2016,VISA,NW379 
ES,13251,10/09/2016,Diners Club,WE220 
ES,13251,19/04/2016,Diners Club,WE220 
ES,13251,05/08/2016,Diners Club,WE220 
FR,13255,27/02/2016,Diners Club,NE301 
FR,13255,20/12/2016,Diners Club,NE301 
IT,13259,15/06/2016,American Express,SW346 
IT,13259,20/06/2016,American Express,SW346 
IT,13259,25/01/2016,American Express,SW346 
IT,13259,05/08/2016,American Express,SW346 
CA,13267,05/08/2016,Diners Club,NE175 
CA,13267,20/06/2016,Diners Club,NE175 
CA,13267,07/04/2016,Diners Club,NE175 
CA,13271,25/01/2016,VISA,NW382 
CA,13271,03/01/2016,VISA,NW382 
IT,13275,30/05/2016,JCB,NE307 
IT,13275,12/12/2016,JCB,NE307 
IT,13291,01/07/2016,Diners Club,NW187 
IT,13291,07/04/2016,Diners Club,NW187 
IT,13291,05/08/2016,Diners Club,NW187 
IT,13295,27/02/2016,JCB,WE220 
IT,13315,25/04/2016,Diners Club,WE289 
IT,13323,22/10/2016,Discover,NE178 
IT,13323,20/12/2016,Discover,NE178 
IT,13323,12/08/2016,Discover,NE178 
IT,13327,05/08/2016,Diners Club,SE403 
IT,13327,01/04/2016,Diners Club,SE403 
FR,13339,27/03/2016,American Express,NW247 
FR,13339,12/12/2016,American Express,NW247 
FR,13339,20/12/2016,American Express,NW247 
ES,13347,15/07/2016,American Express,SC256 
ES,13347,10/07/2016,American Express,SC256 
AU,13355,20/12/2016,American Express,WE220 
AU,13355,25/04/2016,American Express,WE220 
AU,13355,27/06/2016,American Express,WE220 
AU,13355,27/02/2016,American Express,WE220 
AU,13367,27/02/2016,JCB,NE103 
AU,13367,10/07/2016,JCB,NE103 
AU,13367,30/11/2016,JCB,NE103 
AU,13367,10/06/2016,JCB,NE103 
AU,13371,27/12/2016,VISA,SE265 
AU,13371,30/05/2016,VISA,SE265 
AU,13371,20/12/2016,VISA,SE265 
AU,13371,05/08/2016,VISA,SE265 
AU,13387,20/12/2016,JCB,WE283 
AU,13387,27/03/2016,JCB,WE283 
AU,13387,05/01/2016,JCB,WE283 
AU,13387,19/05/2016,JCB,WE283 
CA,13391,05/08/2016,American Express,SC394 
CA,13391,01/07/2016,American Express,SC394 
CA,13391,07/03/2016,American Express,SC394 
CA,13391,27/10/2016,American Express,SC394 
CA,13391,20/12/2016,American Express,SC394 
DE,13403,20/08/2016,Diners Club,WE151 
DE,13403,15/01/2016,Diners Club,WE151 
DE,13403,30/05/2016,Diners Club,WE151 
DE,13403,20/12/2016,Diners Club,WE151 
UK,13407,10/02/2016,Diners Club,NC298 
UK,13407,30/05/2016,Diners Club,NC298 
UK,13407,20/07/2016,Diners Club,NC298 
AU,13411,05/08/2016,Discover,NC358 
AU,13411,14/11/2016,Discover,NC358 
AU,13415,07/02/2016,Discover,SW217 
AU,13415,27/09/2016,Discover,SW217 
UK,13439,10/02/2016,American Express,SE403 
UK,13439,25/12/2016,American Express,SE403 
UK,13439,30/04/2016,American Express,SE403 
AU,13451,19/04/2016,Discover,NE238 
AU,13451,20/09/2016,Discover,NE238 
AU,13455,27/03/2016,Discover,NC364 
AU,13455,03/01/2016,Discover,NC364 
CA,13471,15/12/2016,JCB,RP319 
CA,13471,27/09/2016,JCB,RP319 
AU,13483,03/01/2016,American Express,NC427 
AU,13491,15/12/2016,Discover,SC193 
AU,13491,30/11/2016,Discover,SC193 
AU,13491,09/04/2016,Discover,SC193 
AU,13491,27/03/2016,Discover,SC193 
DE,13499,05/01/2016,Diners Club,NE235 
AU,13503,05/08/2016,JCB,SW211 
AU,13503,12/12/2016,JCB,SW211 
IT,13511,25/11/2016,Discover,SC394 
IT,13511,20/06/2016,Discover,SC394 
IT,13511,10/08/2016,Discover,SC394 
IT,13511,27/06/2016,Discover,SC394 
IT,13511,10/03/2016,Discover,SC394 
IT,13511,07/03/2016,Discover,SC394 
US,10004,29/04/2016,VISA,SE337 
US,10004,07/02/2016,VISA,SE337 
US,10004,07/02/2016,VISA,SE337 
US,10004,03/11/2016,VISA,SE337 
US,10004,10/03/2016,VISA,SE337 
IT,10008,03/01/2016,American Express,SW211 
IT,10008,10/07/2016,American Express,SW211 
UK,10012,30/07/2016,Discover,RP385 
UK,10012,05/08/2016,Discover,RP385 
UK,10012,15/06/2016,Discover,RP385 
UK,10012,20/12/2016,Discover,RP385 
US,10016,25/01/2016,Diners Club,SW148 
IT,10020,20/09/2016,American Express,RP319 
IT,10020,10/07/2016,American Express,RP319 
US,10024,01/07/2016,JCB,SC388 
US,10024,10/09/2016,JCB,SC388 
US,10024,30/11/2016,JCB,SC388 
FR,10028,20/09/2016,Discover,NE235 
IT,10032,15/12/2016,American Express,SC325 
IT,10032,22/10/2016,American Express,SC325 
US,10040,27/03/2016,Diners Club,WE286 
US,10040,10/02/2016,Diners Club,WE286 
AU,10044,19/04/2016,Discover,SE403 
AU,10044,03/03/2016,Discover,SE403 
AU,10044,15/06/2016,Discover,SE403 
AU,10044,20/09/2016,Discover,SE403 
AU,10044,03/11/2016,Discover,SE403 
US,10048,12/12/2016,American Express,WE352 
US,10048,10/03/2016,American Express,WE352 
US,10048,10/03/2016,American Express,WE352 
AU,10052,25/04/2016,American Express,NW112 
AU,10052,15/06/2016,American Express,NW112 
AU,10052,19/05/2016,American Express,NW112 
AU,10052,15/07/2016,American Express,NW112 
AU,10052,20/12/2016,American Express,NW112 
AU,10052,30/07/2016,American Express,NW112 
ES,10056,25/01/2016,VISA,SE208 
ES,10056,30/05/2016,VISA,SE208 
ES,10056,30/05/2016,VISA,SE208 
ES,10056,27/02/2016,VISA,SE208 
ES,10056,15/12/2016,VISA,SE208 
ES,10056,27/12/2016,VISA,SE208 
ES,10056,20/12/2016,VISA,SE208 
AU,10060,09/04/2016,JCB,RP385 
US,10068,30/05/2016,JCB,NE238 
US,10068,01/03/2016,JCB,NE238 
US,10068,16/12/2016,JCB,NE238 
US,10072,30/03/2016,American Express,SW343 
US,10072,10/09/2016,American Express,SW343 
US,10072,27/07/2016,American Express,SW343 
US,10080,20/12/2016,American Express,RP121 
US,10080,05/08/2016,American Express,RP121 
US,10080,10/08/2016,American Express,RP121 
US,10080,25/01/2016,American Express,RP121 
US,10080,01/07/2016,American Express,RP121 
US,10080,16/12/2016,American Express,RP121 
US,10084,25/11/2016,Discover,SE337 
US,10084,03/12/2016,Discover,SE337 
AU,10088,05/08/2016,Diners Club,NC232 
AU,10088,27/12/2016,Diners Club,NC232 
FR,10092,05/08/2016,Diners Club,NC364 
FR,10092,09/09/2016,Diners Club,NC364 
US,10096,23/07/2016,American Express,SC127 
US,10096,30/03/2016,American Express,SC127 
IT,10100,30/05/2016,JCB,RP319 
IT,10100,30/05/2016,JCB,RP319 
US,10108,27/02/2016,Diners Club,NE307 
ES,10112,27/06/2016,Discover,NE373 
US,10116,29/05/2016,Discover,NC232 
US,10116,30/05/2016,Discover,NC232 
US,10116,20/12/2016,Discover,NC232 
US,10116,03/03/2016,Discover,NC232 
US,10120,05/08/2016,Discover,WE157 
US,10120,20/06/2016,Discover,WE157 
US,10120,30/05/2016,Discover,WE157 
US,10120,20/06/2016,Discover,WE157 
AU,10124,05/08/2016,Diners Club,NC295 
AU,10124,29/05/2016,Diners Club,NC295 
AU,10124,19/12/2016,Diners Club,NC295 
IT,10128,20/08/2016,Diners Club,SC193 
IT,10128,27/12/2016,Diners Club,SC193 
IT,10128,25/12/2016,Diners Club,SC193 
IT,10128,10/08/2016,Diners Club,SC193 
IT,10128,20/07/2016,Diners Club,SC193 
IT,10132,27/03/2016,Discover,SC259 
IT,10132,20/12/2016,Discover,SC259 
IT,10132,30/11/2016,Discover,SC259 
US,10136,05/08/2016,Diners Club,SE337 
US,10136,27/06/2016,Diners Club,SE337 
US,10136,10/07/2016,Diners Club,SE337 
US,10136,25/01/2016,Diners Club,SE337 
FR,10140,10/05/2016,Diners Club,SE397 
FR,10140,19/04/2016,Diners Club,SE397 
FR,10140,12/08/2016,Diners Club,SE397 
FR,10140,07/04/2016,Diners Club,SE397 
AU,10144,30/05/2016,Diners Club,SC259 
AU,10144,27/10/2016,Diners Club,SC259 
AU,10144,10/03/2016,Diners Club,SC259 
AU,10144,03/12/2016,Diners Club,SC259 
DE,10148,27/09/2016,VISA,SW343 
DE,10148,10/07/2016,VISA,SW343 
DE,10148,07/03/2016,VISA,SW343 
US,10152,22/10/2016,JCB,NC358 
US,10152,10/03/2016,JCB,NC358 
UK,10156,10/07/2016,Diners Club,NW244 
UK,10156,10/03/2016,Diners Club,NW244 
UK,10156,25/01/2016,Diners Club,NW244 
ES,10160,19/05/2016,JCB,SE265 
ES,10160,03/03/2016,JCB,SE265 
ES,10160,05/08/2016,JCB,SE265 
ES,10160,05/01/2016,JCB,SE265 
AU,10164,10/09/2016,Diners Club,SW409 
AU,10164,05/08/2016,Diners Club,SW409 
US,10168,27/09/2016,Discover,SW217 
US,10168,19/05/2016,Discover,SW217 
US,10168,05/08/2016,Discover,SW217 
US,10168,05/08/2016,Discover,SW217 
US,10176,15/06/2016,American Express,SW148 
US,10176,10/06/2016,American Express,SW148 
US,10176,01/04/2016,American Express,SW148 
US,10176,05/08/2016,American Express,SW148 
US,10180,30/03/2016,American Express,NC160 
US,10180,05/08/2016,American Express,NC160 
US,10180,30/07/2016,American Express,NC160 
FR,10184,19/04/2016,American Express,NW313 
US,10188,09/10/2016,Diners Club,WE355 
US,10188,27/02/2016,Diners Club,WE355 
US,10192,05/08/2016,American Express,NW112 
US,10196,25/04/2016,VISA,NE178 
US,10196,30/03/2016,VISA,NE178 
US,10196,30/05/2016,VISA,NE178 
IT,10200,05/08/2016,Discover,RP319 
IT,10200,05/08/2016,Discover,RP319 
IT,10200,29/05/2016,Discover,RP319 
IT,10200,07/03/2016,Discover,RP319 
IT,10204,30/05/2016,VISA,WE223 
DE,10208,25/04/2016,JCB,SC259 
DE,10208,20/09/2016,JCB,SC259 
DE,10208,20/09/2016,JCB,SC259 
DE,10208,20/12/2016,JCB,SC259 
DE,10208,14/11/2016,JCB,SC259 
AU,10212,20/08/2016,JCB,SE136 
FR,10216,01/04/2016,JCB,NE367 
FR,10216,20/09/2016,JCB,NE367 
AU,10220,30/11/2016,Diners Club,NW112 
AU,10220,27/02/2016,Diners Club,NW112 
AU,10220,09/04/2016,Diners Club,NW112 
UK,10224,03/02/2016,Diners Club,NE301 
UK,10224,19/12/2016,Diners Club,NE301 
UK,10224,14/11/2016,Diners Club,NE301 
UK,10224,05/08/2016,Diners Club,NE301 
UK,10224,20/02/2016,Diners Club,NE301 
AU,10228,07/04/2016,American Express,SE271 
US,10232,30/07/2016,JCB,NC169 
US,10232,30/05/2016,JCB,NC169 
US,10232,20/09/2016,JCB,NC169 
US,10236,19/05/2016,VISA,NE307 
US,10236,19/04/2016,VISA,NE307 
ES,10240,23/07/2016,JCB,WE286 
ES,10240,05/08/2016,JCB,WE286 
CA,10244,05/08/2016,Discover,NW316 
CA,10244,27/06/2016,Discover,NW316 
UK,10248,27/03/2016,JCB,SW145 
AU,10252,10/07/2016,JCB,NW187 
AU,10252,22/10/2016,JCB,NW187 
AU,10252,20/12/2016,JCB,NW187 
AU,10252,20/12/2016,JCB,NW187 
AU,10252,27/03/2016,JCB,NW187 
AU,10252,09/10/2016,JCB,NW187 
AU,10252,03/03/2016,JCB,NW187 
AU,10252,01/04/2016,JCB,NW187 
AU,10252,03/02/2016,JCB,NW187 
AU,10252,12/12/2016,JCB,NW187 
US,10256,20/12/2016,JCB,NC166 
US,10256,10/09/2016,JCB,NC166 
US,10256,01/04/2016,JCB,NC166 
US,10260,27/07/2016,VISA,NW379 
US,10260,27/02/2016,VISA,NW379 
FR,10264,10/08/2016,Discover,SC259 
FR,10264,05/08/2016,Discover,SC259 
FR,10264,25/12/2016,Discover,SC259 
FR,10264,30/05/2016,Discover,SC259 
US,10268,05/08/2016,JCB,SC322 
US,10268,07/03/2016,JCB,SC322 
US,10268,30/03/2016,JCB,SC322 
AU,10272,27/12/2016,Discover,SE337 
AU,10272,05/08/2016,Discover,SE337 
AU,10272,20/08/2016,Discover,SE337 
AU,10272,01/04/2016,Discover,SE337 
US,10276,05/08/2016,VISA,SW274 
US,10276,25/01/2016,VISA,SW274 
US,10276,10/09/2016,VISA,SW274 
IT,10280,20/04/2016,JCB,SC259 
IT,10280,03/03/2016,JCB,SC259 
IT,10280,27/02/2016,JCB,SC259 
IT,10280,10/08/2016,JCB,SC259 
US,10284,25/01/2016,JCB,WE421 
US,10284,20/02/2016,JCB,WE421 
IT,10288,05/08/2016,Diners Club,WE349 
IT,10292,20/12/2016,Discover,WE151 
IT,10292,25/04/2016,Discover,WE151 
IT,10292,10/08/2016,Discover,WE151 
US,10296,15/07/2016,Discover,SW142 
US,10296,20/02/2016,Discover,SW142 
US,10296,29/05/2016,Discover,SW142 
ES,10300,10/08/2016,JCB,SC199 
ES,10300,05/08/2016,JCB,SC199 
ES,10300,30/11/2016,JCB,SC199 
ES,10300,07/02/2016,JCB,SC199 
ES,10300,07/03/2016,JCB,SC199 
UK,10304,15/07/2016,Diners Club,NC100 
UK,10304,09/10/2016,Diners Club,NC100 
AU,10308,27/03/2016,VISA,SC322 
AU,10312,30/11/2016,Discover,SW346 
AU,10312,03/12/2016,Discover,SW346 
IT,10316,20/02/2016,Discover,NE304 
IT,10316,25/01/2016,Discover,NE304 
IT,10316,20/09/2016,Discover,NE304 
IT,10316,10/07/2016,Discover,NE304 
IT,10316,20/11/2016,Discover,NE304 
IT,10316,29/05/2016,Discover,NE304 
US,10324,27/06/2016,JCB,NC361 
US,10324,20/09/2016,JCB,NC361 
US,10324,25/04/2016,JCB,NC361 
US,10328,29/05/2016,Diners Club,WE151 
US,10328,25/01/2016,Diners Club,WE151 
US,10328,27/03/2016,Diners Club,WE151 
IT,10332,20/12/2016,VISA,SE397 
IT,10332,25/04/2016,VISA,SE397 
AU,10340,10/07/2016,Discover,SW277 
AU,10340,01/07/2016,Discover,SW277 
AU,10340,10/03/2016,Discover,SW277 
AU,10340,19/12/2016,Discover,SW277 
CA,10344,20/12/2016,VISA,SC130 
CA,10344,03/12/2016,VISA,SC130 
CA,10344,03/01/2016,VISA,SC130 
CA,10344,10/03/2016,VISA,SC130 
US,10348,20/12/2016,JCB,NC298 
US,10348,30/05/2016,JCB,NC298 
US,10348,20/06/2016,JCB,NC298 
US,10348,05/08/2016,JCB,NC298 
US,10348,12/08/2016,JCB,NC298 
US,10348,05/08/2016,JCB,NC298 
US,10348,10/03/2016,JCB,NC298 
US,10348,27/02/2016,JCB,NC298 
US,10348,30/05/2016,JCB,NC298 
US,10352,30/04/2016,VISA,WE283 
US,10360,10/08/2016,Diners Club,NC358 
US,10360,25/04/2016,Diners Club,NC358 
US,10360,05/08/2016,Diners Club,NC358 
US,10360,25/01/2016,Diners Club,NC358 
US,10360,20/04/2016,Diners Club,NC358 
US,10360,05/08/2016,Diners Club,NC358 
US,10360,29/05/2016,Diners Club,NC358 
US,10360,29/04/2016,Diners Club,NC358 
US,10364,27/09/2016,American Express,NC424 
US,10364,27/02/2016,American Express,NC424 
US,10364,20/08/2016,American Express,NC424 
IT,10368,25/01/2016,Discover,SW274 
IT,10368,10/07/2016,Discover,SW274 
IT,10368,25/12/2016,Discover,SW274 
IT,10368,27/10/2016,Discover,SW274 
AU,10376,10/02/2016,JCB,NC292 
AU,10376,30/03/2016,JCB,NC292 
AU,10380,20/11/2016,American Express,SC394 
AU,10380,25/01/2016,American Express,SC394 
AU,10380,09/10/2016,American Express,SC394 
FR,10384,19/04/2016,VISA,WE151 
FR,10384,27/07/2016,VISA,WE151 
FR,10384,05/08/2016,VISA,WE151 
IT,10388,14/11/2016,American Express,SW274 
IT,10388,27/03/2016,American Express,SW274 
IT,10388,10/09/2016,American Express,SW274 
IT,10388,03/12/2016,American Express,SW274 
US,10392,25/01/2016,VISA,NE172 
US,10392,15/07/2016,VISA,NE172 
US,10392,20/06/2016,VISA,NE172 
US,10392,07/02/2016,VISA,NE172 
US,10392,12/12/2016,VISA,NE172 
US,10392,05/08/2016,VISA,NE172 
US,10396,27/12/2016,Discover,SW277 
US,10396,05/08/2016,Discover,SW277 
US,10400,22/10/2016,Diners Club,NW316 
US,10400,07/03/2016,Diners Club,NW316 
US,10400,10/06/2016,Diners Club,NW316 
US,10400,03/02/2016,Diners Club,NW316 
FR,10404,27/02/2016,VISA,NW118 
FR,10404,30/04/2016,VISA,NW118 
FR,10404,14/11/2016,VISA,NW118 
DE,10408,12/12/2016,Diners Club,NE367 
DE,10408,03/12/2016,Diners Club,NE367 
DE,10408,30/07/2016,Diners Club,NE367 
DE,10408,01/07/2016,Diners Club,NE367 
US,10416,25/01/2016,JCB,NW115 
US,10416,03/12/2016,JCB,NW115 
US,10416,05/08/2016,JCB,NW115 
IT,10420,07/04/2016,JCB,SC388 
IT,10420,30/07/2016,JCB,SC388 
US,10424,20/04/2016,JCB,NW115 
IT,10428,20/12/2016,JCB,WE286 
IT,10428,27/02/2016,JCB,WE286 
IT,10428,27/06/2016,JCB,WE286 
AU,10440,20/11/2016,VISA,SW412 
IT,10444,20/06/2016,Discover,WE223 
AU,10448,29/05/2016,American Express,NC298 
AU,10448,07/04/2016,American Express,NC298 
US,10452,01/04/2016,American Express,SC199 
US,10452,30/11/2016,American Express,SC199 
DE,10456,05/08/2016,JCB,NW379 
DE,10456,12/12/2016,JCB,NW379 
DE,10456,25/01/2016,JCB,NW379 
US,10460,20/12/2016,American Express,NE238 
US,10460,05/08/2016,American Express,NE238 
US,10464,09/04/2016,JCB,SW274 
US,10464,01/07/2016,JCB,SW274 
IT,10468,23/07/2016,Discover,NE103 
IT,10468,30/05/2016,Discover,NE103 
IT,10468,01/03/2016,Discover,NE103 
US,10472,10/07/2016,American Express,SW148 
UK,10484,19/05/2016,Discover,NC160 
